nom_amenageur;siren_amenageur;contact_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;id_station_itinerance;id_station_local;nom_station;implantation_station;adresse_station;code_insee_commune;coordonneesXY;nbre_pdc;id_pdc_itinerance;id_pdc_local;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;gratuit;paiement_acte;paiement_cb;paiement_autre;tarification;condition_acces;reservation;horaires;accessibilite_pmr;restriction_gabarit;station_deux_roues;raccordement;num_pdl;date_mise_en_service;observations;date_maj;cable_t2_attache;last_modified;datagouv_dataset_id;datagouv_resource_id;datagouv_organization_or_owner;created_at;consolidated_longitude;consolidated_latitude;consolidated_code_postal;consolidated_commune;consolidated_is_lon_lat_correct;consolidated_is_code_insee_verified
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18312;FR*SOD*S*LYON*183*1*_*_;LIM02 - VALANTIN;Voirie;18 RTE DU MONT-VERDUN 69760 LIMONEST;;[4.772
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18411;FR*SOD*S*LYON*184*1*_*_;GIV02 - VERRERIES;Voirie;3 RUE DES VERRERIES 69700 GIVORS;;[4.7775
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18412;FR*SOD*S*LYON*184*1*_*_;GIV02 - VERRERIES;Voirie;3 RUE DES VERRERIES 69700 GIVORS;;[4.7775
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18421;FR*SOD*S*LYON*184*2*_*_;GIV02 - VERRERIES;Voirie;3 RUE DES VERRERIES 69700 GIVORS;;[4.7775
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18422;FR*SOD*S*LYON*184*2*_*_;GIV02 - VERRERIES;Voirie;3 RUE DES VERRERIES 69700 GIVORS;;[4.7775
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18511;FR*SOD*S*LYON*185*1*_*_;LY811 - ETATS-UNIS - LYCEE LUMIERE;Voirie;50 RUE PAUL CAZENEUVE 69008 LYON;;[4.8626
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18512;FR*SOD*S*LYON*185*1*_*_;LY811 - ETATS-UNIS - LYCEE LUMIERE;Voirie;50 RUE PAUL CAZENEUVE 69008 LYON;;[4.8626
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18611;FR*SOD*S*LYON*186*1*_*_;LIS01 - CENTRE-BOURG;Voirie;2 RUE DES TOURS 69380 LISSIEU;;[4.7433
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18612;FR*SOD*S*LYON*186*1*_*_;LIS01 - CENTRE-BOURG;Voirie;2 RUE DES TOURS 69380 LISSIEU;;[4.7433
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18711;FR*SOD*S*LYON*187*1*_*_;LY711 - MANUFACTURE DES TABACS;Voirie;7 RUE PIERRE ROBIN 69007 LYON;;[4.8580
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18712;FR*SOD*S*LYON*187*1*_*_;LY711 - MANUFACTURE DES TABACS;Voirie;7 RUE PIERRE ROBIN 69007 LYON;;[4.8580
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18721;FR*SOD*S*LYON*187*2*_*_;LY711 - MANUFACTURE DES TABACS;Voirie;7 RUE PIERRE ROBIN 69007 LYON;;[4.8580
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18722;FR*SOD*S*LYON*187*2*_*_;LY711 - MANUFACTURE DES TABACS;Voirie;7 RUE PIERRE ROBIN 69007 LYON;;[4.8580
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18811;FR*SOD*S*LYON*188*1*_*_;LY609 - VIABERT - BELLECOMBE;Voirie;10 9 RUE DE LA VIABERT 69006 LYON;;[4.8623
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18812;FR*SOD*S*LYON*188*1*_*_;LY609 - VIABERT - BELLECOMBE;Voirie;10 9 RUE DE LA VIABERT 69006 LYON;;[4.8623
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18821;FR*SOD*S*LYON*188*2*_*_;LY609 - VIABERT - BELLECOMBE;Voirie;10 9 RUE DE LA VIABERT 69006 LYON;;[4.8623
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18822;FR*SOD*S*LYON*188*2*_*_;LY609 - VIABERT - BELLECOMBE;Voirie;10 9 RUE DE LA VIABERT 69006 LYON;;[4.8623
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18911;FR*SOD*S*LYON*189*1*_*_;LY610 - FELIX JACQUIER;Voirie;10 15 RUE FELIX JACQUIER 69006 LYON;;[4.8472
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18912;FR*SOD*S*LYON*189*1*_*_;LY610 - FELIX JACQUIER;Voirie;10 15 RUE FELIX JACQUIER 69006 LYON;;[4.8472
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18921;FR*SOD*S*LYON*189*2*_*_;LY610 - FELIX JACQUIER;Voirie;10 15 RUE FELIX JACQUIER 69006 LYON;;[4.8472
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON18922;FR*SOD*S*LYON*189*2*_*_;LY610 - FELIX JACQUIER;Voirie;10 15 RUE FELIX JACQUIER 69006 LYON;;[4.8472
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19011;FR*SOD*S*LYON*190*1*_*_;VAV04 - PARKING BACHELARD;Voirie;10 1 RUE GASTON BACHELARD 69120 VAULX-EN-VELIN;;[4.9156
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19012;FR*SOD*S*LYON*190*1*_*_;VAV04 - PARKING BACHELARD;Voirie;10 1 RUE GASTON BACHELARD 69120 VAULX-EN-VELIN;;[4.9156
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19021;FR*SOD*S*LYON*190*2*_*_;VAV04 - PARKING BACHELARD;Voirie;10 1 RUE GASTON BACHELARD 69120 VAULX-EN-VELIN;;[4.9156
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19022;FR*SOD*S*LYON*190*2*_*_;VAV04 - PARKING BACHELARD;Voirie;10 1 RUE GASTON BACHELARD 69120 VAULX-EN-VELIN;;[4.9156
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON1911;FR*SOD*S*LYON*19*1*_*_;VEN05 - JACQUES DUCLOS - STADE LAURENT GUERIN;Voirie;24 AV. JACQUES DUCLOS 69200 VENISSIEUX;69259;[4.891
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19111;FR*SOD*S*LYON*191*1*_*_;VAV08 - JOSEPH BLEIN;Voirie;10 1 RUE JOSEPH BLEIN 69120 VAULX-EN-VELIN;;[4.9280
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19112;FR*SOD*S*LYON*191*1*_*_;VAV08 - JOSEPH BLEIN;Voirie;10 1 RUE JOSEPH BLEIN 69120 VAULX-EN-VELIN;;[4.9280
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON1912;FR*SOD*S*LYON*19*1*_*_;VEN05 - JACQUES DUCLOS - STADE LAURENT GUERIN;Voirie;24 AV. JACQUES DUCLOS 69200 VENISSIEUX;69259;[4.891
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19121;FR*SOD*S*LYON*191*2*_*_;VAV08 - JOSEPH BLEIN;Voirie;10 1 RUE JOSEPH BLEIN 69120 VAULX-EN-VELIN;;[4.9280
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19122;FR*SOD*S*LYON*191*2*_*_;VAV08 - JOSEPH BLEIN;Voirie;10 1 RUE JOSEPH BLEIN 69120 VAULX-EN-VELIN;;[4.9280
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON1921;FR*SOD*S*LYON*19*2*_*_;VEN05 - JACQUES DUCLOS - STADE LAURENT GUERIN;Voirie;24 AV. JACQUES DUCLOS 69200 VENISSIEUX;69259;[4.891
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19211;FR*SOD*S*LYON*192*1*_*_;RIL05 - Z.I SEMENAZ;Voirie;2871 AVENUE DE LEUROPE 69140 RILLIEUX-LA-PAPE;;[4.9159
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19212;FR*SOD*S*LYON*192*1*_*_;RIL05 - Z.I SEMENAZ;Voirie;2871 AVENUE DE LEUROPE 69140 RILLIEUX-LA-PAPE;;[4.9159
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON1922;FR*SOD*S*LYON*19*2*_*_;VEN05 - JACQUES DUCLOS - STADE LAURENT GUERIN;Voirie;24 AV. JACQUES DUCLOS 69200 VENISSIEUX;69259;[4.891
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19311;FR*SOD*S*LYON*193*1*_*_;DAR02 - PARKING DU PANORAMA;Voirie;2 ALLEE DE LESPLANADE 69570 DARDILLY;;[4.7506
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19312;FR*SOD*S*LYON*193*1*_*_;DAR02 - PARKING DU PANORAMA;Voirie;2 ALLEE DE LESPLANADE 69570 DARDILLY;;[4.7506
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19411;FR*SOD*S*LYON*194*1*_*_;FEZ02 - PLACE RENE LESCOT;Voirie;2 PLACE RENE LESCOT 69320 FEYZIN;;[4.8585
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19412;FR*SOD*S*LYON*194*1*_*_;FEZ02 - PLACE RENE LESCOT;Voirie;2 PLACE RENE LESCOT 69320 FEYZIN;;[4.8585
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19511;FR*SOD*S*LYON*195*1*_*_;CRB01 - PLACE DU COSTEL;Voirie;44 AVENUE SALVADOR ALLENDE 69960 CORBAS;;[4.8989
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19512;FR*SOD*S*LYON*195*1*_*_;CRB01 - PLACE DU COSTEL;Voirie;44 AVENUE SALVADOR ALLENDE 69960 CORBAS;;[4.8989
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19611;FR*SOD*S*LYON*196*1*_*_;CRA02 - MAIRIE;Voirie;RUE DE LA GALOCHE 69290 CRAPONNE;;[4.7229
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19612;FR*SOD*S*LYON*196*1*_*_;CRA02 - MAIRIE;Voirie;RUE DE LA GALOCHE 69290 CRAPONNE;;[4.7229
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19711;FR*SOD*S*LYON*197*1*_*_;LY323 - FEUILLAT - LACASSAGNE;Voirie;42 RUE FEUILLAT 69003 LYON;;[4.8757726140861
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19712;FR*SOD*S*LYON*197*1*_*_;LY323 - FEUILLAT - LACASSAGNE;Voirie;42 RUE FEUILLAT 69003 LYON;;[4.8757726140861
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19811;FR*SOD*S*LYON*198*1*_*_;LY312 - SAXE - PREFECTURE;Voirie;12 RUE DUNOIR 69003 LYON;;[4.84609441901437
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19812;FR*SOD*S*LYON*198*1*_*_;LY312 - SAXE - PREFECTURE;Voirie;12 RUE DUNOIR 69003 LYON;;[4.84609441901437
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19911;FR*SOD*S*LYON*199*1*_*_;LY319 - VINATIER;Voirie;188 AVENUE LACASSAGNE 69003 LYON;;[4.89183
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON19912;FR*SOD*S*LYON*199*1*_*_;LY319 - VINATIER;Voirie;188 AVENUE LACASSAGNE 69003 LYON;;[4.89183
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON20011;FR*SOD*S*LYON*200*1*_*_;LY802 - MONPLAISIR - VILLON;Voirie;25 RUE VILLON 69008 LYON;;[4.8665889999999
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON20012;FR*SOD*S*LYON*200*1*_*_;LY802 - MONPLAISIR - VILLON;Voirie;25 RUE VILLON 69008 LYON;;[4.8665889999999
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2011;FR*SOD*S*LYON*20*1*_*_;ROS01 - MAIRIE - QUAI PIERRE DUPONT;Voirie;60 QUAI PIERRE DUPONT 69270 ROCHETAILLEE-SUR-SAONE;69168;[4.8346
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON20111;FR*SOD*S*LYON*201*1*_*_;LY101 - QUAI SAINT-VINCENT - MARTINIERE;Voirie;43 QUAI SAINT-VINCENT 69001 LYON;;[4.827
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON20112;FR*SOD*S*LYON*201*1*_*_;LY101 - QUAI SAINT-VINCENT - MARTINIERE;Voirie;43 QUAI SAINT-VINCENT 69001 LYON;;[4.827
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2012;FR*SOD*S*LYON*20*1*_*_;ROS01 - MAIRIE - QUAI PIERRE DUPONT;Voirie;60 QUAI PIERRE DUPONT 69270 ROCHETAILLEE-SUR-SAONE;69168;[4.8346
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2021;FR*SOD*S*LYON*20*2*_*_;ROS01 - MAIRIE - QUAI PIERRE DUPONT;Voirie;60 QUAI PIERRE DUPONT 69270 ROCHETAILLEE-SUR-SAONE;69168;[4.8346
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON20211;FR*SOD*S*LYON*202*1*_*_;LY318 - GUILLOTIERE;Voirie;17 RUE DE LA VICTOIRE 69003 LYON;;[4.84191
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON20212;FR*SOD*S*LYON*202*1*_*_;LY318 - GUILLOTIERE;Voirie;17 RUE DE LA VICTOIRE 69003 LYON;;[4.84191
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2022;FR*SOD*S*LYON*20*2*_*_;ROS01 - MAIRIE - QUAI PIERRE DUPONT;Voirie;60 QUAI PIERRE DUPONT 69270 ROCHETAILLEE-SUR-SAONE;69168;[4.8346
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON20311;FR*SOD*S*LYON*203*1*_*_;LY324 - MONTLUC;Voirie;13 RUE DU DAUPHINE 69003 LYON;;[4.86405085092
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON20312;FR*SOD*S*LYON*203*1*_*_;LY324 - MONTLUC;Voirie;13 RUE DU DAUPHINE 69003 LYON;;[4.86405085092
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON20411;FR*SOD*S*LYON*204*1*_*_;VIL10 - CHARPENNES;Voirie;1 RUE JULES VALLES 69100 VILLEURBANNE;;[4.8641432999999
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON20412;FR*SOD*S*LYON*204*1*_*_;VIL10 - CHARPENNES;Voirie;1 RUE JULES VALLES 69100 VILLEURBANNE;;[4.8641432999999
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON20611;FR*SOD*S*LYON*206*1*_*_;VIL14 - CUSSET;Voirie;1 PETITE RUE PASTEUR 69100 VILLEURBANNE;;[4.8989268999999
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON20612;FR*SOD*S*LYON*206*1*_*_;VIL14 - CUSSET;Voirie;1 PETITE RUE PASTEUR 69100 VILLEURBANNE;;[4.8989268999999
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON20613;FR*SOD*S*LYON*206*1*_*_;VIL14 - CUSSET;Voirie;1 PETITE RUE PASTEUR 69100 VILLEURBANNE;;[4.8989268999999
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON20811;FR*SOD*S*LYON*208*1*_*_;BRN08 - ROOSEVELT - LES ALIZES;Voirie;225 AVENUE FRANKLIN ROOSEVELT 69500 BRON;;[4.91670
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON20812;FR*SOD*S*LYON*208*1*_*_;BRN08 - ROOSEVELT - LES ALIZES;Voirie;225 AVENUE FRANKLIN ROOSEVELT 69500 BRON;;[4.91670
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON211;FR*SOD*S*LYON*2*1*_*_;CRA01 - PARKING CURTIL;Voirie;15 RUE CENTRALE 69290 CRAPONNE;69069;[4.7255
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2111;FR*SOD*S*LYON*21*1*_*_;QUI01 - PARKING ROUTE DE CHASSELAY;Voirie;12 RTE DE CHASSELAY 69650 QUINCIEUX;69163;[4.7770
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2112;FR*SOD*S*LYON*21*1*_*_;QUI01 - PARKING ROUTE DE CHASSELAY;Voirie;12 RTE DE CHASSELAY 69650 QUINCIEUX;69163;[4.7770
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON212;FR*SOD*S*LYON*2*1*_*_;CRA01 - PARKING CURTIL;Voirie;15 RUE CENTRALE 69290 CRAPONNE;69069;[4.7255
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2121;FR*SOD*S*LYON*21*2*_*_;QUI01 - PARKING ROUTE DE CHASSELAY;Voirie;12 RTE DE CHASSELAY 69650 QUINCIEUX;69163;[4.7770
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2122;FR*SOD*S*LYON*21*2*_*_;QUI01 - PARKING ROUTE DE CHASSELAY;Voirie;12 RTE DE CHASSELAY 69650 QUINCIEUX;69163;[4.7770
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON221;FR*SOD*S*LYON*2*2*_*_;CRA01 - PARKING CURTIL;Voirie;15 RUE CENTRALE 69290 CRAPONNE;69069;[4.7255
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2211;FR*SOD*S*LYON*22*1*_*_;VEN01 - AVENUE VIVIANI;Voirie;4 AV. VIVIANI 69200 VENISSIEUX;69259;[4.8632
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2212;FR*SOD*S*LYON*22*1*_*_;VEN01 - AVENUE VIVIANI;Voirie;4 AV. VIVIANI 69200 VENISSIEUX;69259;[4.8632
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON222;FR*SOD*S*LYON*2*2*_*_;CRA01 - PARKING CURTIL;Voirie;15 RUE CENTRALE 69290 CRAPONNE;69069;[4.7255
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2221;FR*SOD*S*LYON*22*2*_*_;VEN01 - AVENUE VIVIANI;Voirie;4 AV. VIVIANI 69200 VENISSIEUX;69259;[4.8632
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2222;FR*SOD*S*LYON*22*2*_*_;VEN01 - AVENUE VIVIANI;Voirie;4 AV. VIVIANI 69200 VENISSIEUX;69259;[4.8632
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2311;FR*SOD*S*LYON*23*1*_*_;LY206 - DENUZIERE - CONFLUENCE;Voirie;59 RUE DENUZIERE 69002 LYON;69382;[4.8178
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2312;FR*SOD*S*LYON*23*1*_*_;LY206 - DENUZIERE - CONFLUENCE;Voirie;59 RUE DENUZIERE 69002 LYON;69382;[4.8178
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2321;FR*SOD*S*LYON*23*2*_*_;LY206 - DENUZIERE - CONFLUENCE;Voirie;59 RUE DENUZIERE 69002 LYON;69382;[4.8178
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2322;FR*SOD*S*LYON*23*2*_*_;LY206 - DENUZIERE - CONFLUENCE;Voirie;59 RUE DENUZIERE 69002 LYON;69382;[4.8178
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2411;FR*SOD*S*LYON*24*1*_*_;LY504 - JOLIOT CURIE - LES BATTIERES;Voirie;96 RUE JOLIOT CURIE 69005 LYON;69385;[4.7829
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2412;FR*SOD*S*LYON*24*1*_*_;LY504 - JOLIOT CURIE - LES BATTIERES;Voirie;96 RUE JOLIOT CURIE 69005 LYON;69385;[4.7829
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2421;FR*SOD*S*LYON*24*2*_*_;LY504 - JOLIOT CURIE - LES BATTIERES;Voirie;96 RUE JOLIOT CURIE 69005 LYON;69385;[4.7829
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2422;FR*SOD*S*LYON*24*2*_*_;LY504 - JOLIOT CURIE - LES BATTIERES;Voirie;96 RUE JOLIOT CURIE 69005 LYON;69385;[4.7829
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2511;FR*SOD*S*LYON*25*1*_*_;LY805 - AVENUE PAUL SANTY;Voirie;91 AV. PAUL SANTY 69008 LYON;69388;[4.8768
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2512;FR*SOD*S*LYON*25*1*_*_;LY805 - AVENUE PAUL SANTY;Voirie;91 AV. PAUL SANTY 69008 LYON;69388;[4.8768
IZIVIA FMET 1;419070180;thomas.berto@izivia.com;IZIVIA;sav@izivia.com;972668001;GRAND LYON;FRGLYPLYON2521;FR*SOD*S*LYON*25*2*_*_;LY805 - AVENUE PAUL SANTY;Voirie;91 AV. PAUL SANTY 69008 LYON;69388;[4.8768
